sku,name,brand,silo,level,category,surface,price,color,sizes,description,badge,angle1 (main),angle2,angle3,angle4,angle5,angle6
GK-CMP-171,Nike Mercurial Vapor 16 IN #329,Nike,Velocidade,Elite,Chuteiras,IN,6800,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-171-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-171-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-171-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-171-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-171-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-171-6.png
GK-CMP-172,New Balance Tekela V4 Pro SG #331,New Balance,Controlo,Club,Chuteiras,SG,6800,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado SG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-172-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-172-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-172-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-172-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-172-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-172-6.png
GK-CMP-173,Puma Ultra Ultimate AG #333,Puma,Velocidade,Academy,Chuteiras,AG,12500,Crimson / Bone,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado AG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-173-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-173-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-173-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-173-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-173-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-173-6.png
GK-CMP-174,Puma Future Ultimate AG #334,Puma,Agilidade,Pro,Chuteiras,AG,4500,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado AG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-174-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-174-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-174-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-174-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-174-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-174-6.png
GK-CMP-175,New Balance Tekela V4 Pro IN #335,New Balance,Controlo,Club,Chuteiras,IN,4500,Black / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-175-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-175-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-175-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-175-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-175-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-175-6.png
GK-CMP-176,Nike Phantom GX 2 MG #336,Nike,Controlo,Club,Chuteiras,MG,19200,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado MG. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-176-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-176-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-176-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-176-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-176-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-176-6.png
GK-CMP-177,New Balance Tekela V4 Pro MG #337,New Balance,Controlo,Pro,Chuteiras,MG,21500,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado MG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-177-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-177-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-177-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-177-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-177-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-177-6.png
GK-CMP-178,Joma Top Flex Rebound IN #338,Joma,Clássico,Club,Chuteiras,IN,8900,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-178-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-178-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-178-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-178-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-178-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-178-6.png
GK-CMP-179,New Balance Furon V7 Pro IN #341,New Balance,Velocidade,Academy,Chuteiras,IN,18500,Crimson / Bone,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-179-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-179-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-179-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-179-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-179-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-179-6.png
GK-CMP-180,New Balance Tekela V4 Pro FG #343,New Balance,Controlo,Pro,Chuteiras,FG,19200,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado FG. Tamanhos disponíveis do 35 ao 46.,Mais Vendido,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-180-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-180-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-180-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-180-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-180-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-180-6.png
GK-CMP-181,New Balance Tekela V4 Pro FG #347,New Balance,Controlo,Elite,Chuteiras,FG,6800,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado FG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-181-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-181-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-181-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-181-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-181-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-181-6.png
GK-CMP-182,Mizuno Morelia Neo IV SG #349,Mizuno,Clássico,Academy,Chuteiras,SG,15800,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado SG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-182-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-182-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-182-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-182-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-182-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-182-6.png
GK-CMP-183,Puma Ultra Ultimate IN #352,Puma,Velocidade,Elite,Chuteiras,IN,18500,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-183-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-183-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-183-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-183-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-183-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-183-6.png
GK-CMP-184,New Balance Furon V7 Pro IN #353,New Balance,Velocidade,Elite,Chuteiras,IN,6800,Crimson / Bone,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-184-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-184-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-184-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-184-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-184-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-184-6.png
GK-CMP-185,Adidas Predator Elite IN #358,Adidas,Precisão,Elite,Chuteiras,IN,18500,Crimson / Bone,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-185-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-185-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-185-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-185-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-185-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-185-6.png
GK-CMP-186,Puma Future Ultimate AG #359,Puma,Agilidade,Club,Chuteiras,AG,15800,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado AG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-186-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-186-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-186-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-186-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-186-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-186-6.png
GK-CMP-187,Puma Future Ultimate SG #361,Puma,Agilidade,Elite,Chuteiras,SG,4500,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado SG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-187-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-187-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-187-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-187-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-187-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-187-6.png
GK-CMP-188,Puma Future Ultimate AG #362,Puma,Agilidade,Pro,Chuteiras,AG,15800,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado AG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-188-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-188-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-188-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-188-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-188-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-188-6.png
GK-CMP-189,New Balance Tekela V4 Pro AG #363,New Balance,Controlo,Elite,Chuteiras,AG,15800,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado AG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-189-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-189-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-189-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-189-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-189-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-189-6.png
GK-CMP-190,Mizuno Morelia Neo IV HG #368,Mizuno,Clássico,Academy,Chuteiras,HG,6800,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado HG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-190-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-190-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-190-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-190-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-190-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-190-6.png
GK-CMP-191,Puma Ultra Ultimate SG #369,Puma,Velocidade,Academy,Chuteiras,SG,8900,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado SG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-191-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-191-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-191-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-191-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-191-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-191-6.png
GK-CMP-192,New Balance Furon V7 Pro FG #372,New Balance,Velocidade,Pro,Chuteiras,FG,21500,Crimson / Bone,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado FG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-192-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-192-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-192-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-192-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-192-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-192-6.png
GK-CMP-193,Joma Top Flex Rebound SG #375,Joma,Clássico,Pro,Chuteiras,SG,12500,Black / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado SG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-193-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-193-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-193-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-193-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-193-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-193-6.png
GK-CMP-194,New Balance Tekela V4 Pro SG #376,New Balance,Controlo,Elite,Chuteiras,SG,4500,Black / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado SG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-194-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-194-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-194-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-194-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-194-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-194-6.png
GK-CMP-195,Nike Phantom GX 2 AG #377,Nike,Controlo,Club,Chuteiras,AG,18500,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado AG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-195-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-195-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-195-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-195-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-195-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-195-6.png
GK-CMP-196,Adidas F50 League IN #379,Adidas,Velocidade,Elite,Chuteiras,IN,6800,Crimson / Bone,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-196-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-196-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-196-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-196-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-196-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-196-6.png
GK-CMP-197,Nike Phantom GX 2 AG #381,Nike,Controlo,Elite,Chuteiras,AG,6800,Volt / Silver,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado AG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-197-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-197-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-197-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-197-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-197-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-197-6.png
GK-CMP-198,Mizuno Morelia Neo IV IN #384,Mizuno,Clássico,Pro,Chuteiras,IN,6800,Crimson / Bone,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-198-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-198-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-198-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-198-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-198-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-198-6.png
GK-CMP-199,Nike Phantom GX 2 IN #387,Nike,Controlo,Academy,Chuteiras,IN,19200,Crimson / Bone,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-199-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-199-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-199-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-199-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-199-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-199-6.png
GK-CMP-200,Joma Top Flex Rebound FG #388,Joma,Clássico,Elite,Chuteiras,FG,19200,Triple Black,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado FG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-200-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-200-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-200-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-200-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-200-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-200-6.png
GK-CMP-201,Puma Future Ultimate IN #389,Puma,Agilidade,Club,Chuteiras,IN,6800,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Club desenhada para tração elite e controlo superior no relvado IN. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-201-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-201-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-201-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-201-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-201-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-201-6.png
GK-CMP-202,Puma Ultra Ultimate AG #391,Puma,Velocidade,Pro,Chuteiras,AG,15800,Phantom / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Pro desenhada para tração elite e controlo superior no relvado AG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-202-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-202-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-202-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-202-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-202-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-202-6.png
GK-CMP-203,Puma Ultra Ultimate FG #393,Puma,Velocidade,Elite,Chuteiras,FG,8900,Navy / Volt,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Elite desenhada para tração elite e controlo superior no relvado FG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-203-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-203-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-203-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-203-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-203-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-203-6.png
GK-CMP-204,Nike Mercurial Vapor 16 SG #395,Nike,Velocidade,Academy,Chuteiras,SG,19200,White / Gold,"35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46",Edição Academy desenhada para tração elite e controlo superior no relvado SG. Tamanhos disponíveis do 35 ao 46.,Stock Verificado,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-204-1.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-204-2.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-204-3.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-204-4.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-204-5.png,https://goldenkicks.co.mz/assets/PRODUCTS/campo/gk-cmp-204-6.png
